run_id,qc_level,evaluation_type,nominal_value,measured_value,units,percent_bias,replicate_number,injection_index,analyte_area,is_area,area_ratio,retention_time,manual_integration,pass_fail,acceptance_limit_lower,acceptance_limit_upper,ingest_id,source_row
R00238,low_qc,quantitative,3.0,2.9175,ng/mL,-2.751,2,2,143181.0,147231.4,0.97249,4.19,0,pass,-15.0,15.0,,synthetic:R00238:low_qc:2
R00238,mid_qc,quantitative,30.0,29.6009,ng/mL,-1.3304,1,3,142651.6,144574.9,0.9867,4.212,0,pass,-15.0,15.0,,synthetic:R00238:mid_qc:1
R00238,mid_qc,quantitative,30.0,31.7972,ng/mL,5.9905,2,4,162289.2,153116.7,1.05991,4.202,0,pass,-15.0,15.0,,synthetic:R00238:mid_qc:2
R00238,high_qc,quantitative,80.0,85.2775,ng/mL,6.5969,1,5,159116.4,149269.3,1.06597,4.209,0,pass,-15.0,15.0,,synthetic:R00238:high_qc:1
R00238,high_qc,quantitative,80.0,82.7065,ng/mL,3.3832,2,6,142638.8,137971.0,1.03383,4.188,0,pass,-15.0,15.0,,synthetic:R00238:high_qc:2
R00239,low_qc,quantitative,1.5,1.5455,ng/mL,3.0329,1,1,159118.1,154434.2,1.03033,4.23,0,pass,-15.0,15.0,,synthetic:R00239:low_qc:1
R00239,low_qc,quantitative,1.5,1.5567,ng/mL,3.7823,2,2,150704.7,145212.3,1.03782,4.2,0,pass,-15.0,15.0,,synthetic:R00239:low_qc:2
R00239,mid_qc,quantitative,75.0,81.3208,ng/mL,8.4278,1,3,156640.0,144464.8,1.08428,4.211,0,pass,-15.0,15.0,,synthetic:R00239:mid_qc:1
R00239,mid_qc,quantitative,75.0,72.3212,ng/mL,-3.5718,2,4,140588.0,145795.5,0.96428,4.185,0,pass,-15.0,15.0,,synthetic:R00239:mid_qc:2
R00239,high_qc,quantitative,200.0,197.1031,ng/mL,-1.4484,1,5,147210.8,149374.4,0.98552,4.205,0,pass,-15.0,15.0,,synthetic:R00239:high_qc:1
R00239,high_qc,quantitative,200.0,201.5747,ng/mL,0.7874,2,6,150931.7,149752.6,1.00787,4.217,0,pass,-15.0,15.0,,synthetic:R00239:high_qc:2
R00240,low_qc,quantitative,6.0,6.2769,ng/mL,4.6157,1,1,150863.8,144207.6,1.04616,4.218,0,pass,-15.0,15.0,,synthetic:R00240:low_qc:1
R00240,low_qc,quantitative,6.0,6.4117,ng/mL,6.8619,2,2,158513.7,148335.2,1.06862,4.218,0,pass,-15.0,15.0,,synthetic:R00240:low_qc:2
R00240,mid_qc,quantitative,150.0,166.155,ng/mL,10.77,1,3,166161.5,150005.9,1.1077,4.17,0,pass,-15.0,15.0,,synthetic:R00240:mid_qc:1
R00240,mid_qc,quantitative,150.0,164.2963,ng/mL,9.5309,2,4,168174.1,153540.3,1.09531,4.192,0,pass,-15.0,15.0,,synthetic:R00240:mid_qc:2
R00240,high_qc,quantitative,400.0,429.3357,ng/mL,7.3339,1,5,179248.7,167000.9,1.07334,4.232,0,pass,-15.0,15.0,,synthetic:R00240:high_qc:1
R00240,high_qc,quantitative,400.0,428.4378,ng/mL,7.1095,2,6,169688.5,158425.3,1.07109,4.218,0,pass,-15.0,15.0,,synthetic:R00240:high_qc:2
R00241,low_qc,quantitative,3.0,2.9147,ng/mL,-2.843,1,1,150923.2,155339.5,0.97157,4.183,0,pass,-15.0,15.0,,synthetic:R00241:low_qc:1
R00241,low_qc,quantitative,3.0,3.0294,ng/mL,0.9796,2,2,150162.5,148705.8,1.0098,4.238,0,pass,-15.0,15.0,,synthetic:R00241:low_qc:2
R00241,mid_qc,quantitative,30.0,30.2466,ng/mL,0.8219,1,3,145911.8,144722.3,1.00822,4.228,0,pass,-15.0,15.0,,synthetic:R00241:mid_qc:1
R00241,mid_qc,quantitative,30.0,29.628,ng/mL,-1.2401,2,4,145524.1,147351.4,0.9876,4.229,0,pass,-15.0,15.0,,synthetic:R00241:mid_qc:2
R00241,high_qc,quantitative,80.0,77.4992,ng/mL,-3.1261,1,5,141911.4,146490.8,0.96874,4.173,0,pass,-15.0,15.0,,synthetic:R00241:high_qc:1
R00241,high_qc,quantitative,80.0,79.0323,ng/mL,-1.2096,2,6,144633.5,146404.4,0.9879,4.256,0,pass,-15.0,15.0,,synthetic:R00241:high_qc:2
R00242,low_qc,quantitative,1.5,1.5807,ng/mL,5.3799,1,1,164410.9,156017.4,1.0538,4.179,0,pass,-15.0,15.0,,synthetic:R00242:low_qc:1
R00242,low_qc,quantitative,1.5,1.471,ng/mL,-1.9313,2,2,156590.7,159674.4,0.98069,4.163,0,pass,-15.0,15.0,,synthetic:R00242:low_qc:2
R00242,mid_qc,quantitative,75.0,74.5941,ng/mL,-0.5412,1,3,157052.9,157907.5,0.99459,4.26,0,pass,-15.0,15.0,,synthetic:R00242:mid_qc:1
R00242,mid_qc,quantitative,75.0,75.2388,ng/mL,0.3183,2,4,154832.2,154340.8,1.00318,4.204,0,pass,-15.0,15.0,,synthetic:R00242:mid_qc:2
R00242,high_qc,quantitative,200.0,235.1293,ng/mL,17.5647,1,5,176171.6,149850.9,1.17565,4.221,0,fail,-15.0,15.0,,synthetic:R00242:high_qc:1
R00242,high_qc,quantitative,200.0,195.2897,ng/mL,-2.3551,2,6,141144.6,144549.0,0.97645,4.185,0,pass,-15.0,15.0,,synthetic:R00242:high_qc:2
R00243,low_qc,quantitative,6.0,6.6988,ng/mL,11.6471,1,1,163368.2,146325.5,1.11647,4.193,0,pass,-15.0,15.0,,synthetic:R00243:low_qc:1
R00243,low_qc,quantitative,6.0,6.8868,ng/mL,14.78,2,2,174629.6,152142.9,1.1478,4.227,0,pass,-15.0,15.0,,synthetic:R00243:low_qc:2
R00243,mid_qc,quantitative,150.0,157.6357,ng/mL,5.0905,1,3,165780.6,157750.3,1.0509,4.195,0,pass,-15.0,15.0,,synthetic:R00243:mid_qc:1
R00243,mid_qc,quantitative,150.0,163.9295,ng/mL,9.2863,2,4,166225.9,152101.3,1.09286,4.183,0,pass,-15.0,15.0,,synthetic:R00243:mid_qc:2
R00243,high_qc,quantitative,400.0,429.7971,ng/mL,7.4493,1,5,151285.6,140797.2,1.07449,4.214,0,pass,-15.0,15.0,,synthetic:R00243:high_qc:1
R00243,high_qc,quantitative,400.0,435.8336,ng/mL,8.9584,2,6,157984.8,144995.5,1.08958,4.182,0,pass,-15.0,15.0,,synthetic:R00243:high_qc:2
R00244,low_qc,quantitative,3.0,2.9974,ng/mL,-0.0882,1,1,149145.0,149276.6,0.99912,4.173,0,pass,-15.0,15.0,,synthetic:R00244:low_qc:1
R00244,low_qc,quantitative,3.0,2.9951,ng/mL,-0.1628,2,2,140284.3,140513.1,0.99837,4.224,0,pass,-15.0,15.0,,synthetic:R00244:low_qc:2
R00244,mid_qc,quantitative,30.0,28.7505,ng/mL,-4.165,1,3,147597.7,154012.4,0.95835,4.229,0,pass,-15.0,15.0,,synthetic:R00244:mid_qc:1
R00244,mid_qc,quantitative,30.0,28.9143,ng/mL,-3.6191,2,4,149400.3,155010.3,0.96381,4.232,0,pass,-15.0,15.0,,synthetic:R00244:mid_qc:2
R00244,high_qc,quantitative,80.0,77.6376,ng/mL,-2.9531,1,5,142136.5,146461.6,0.97047,4.205,0,pass,-15.0,15.0,,synthetic:R00244:high_qc:1
R00244,high_qc,quantitative,80.0,77.8988,ng/mL,-2.6265,2,6,146194.2,150137.6,0.97374,4.207,0,pass,-15.0,15.0,,synthetic:R00244:high_qc:2
R00245,low_qc,quantitative,1.5,1.4235,ng/mL,-5.1004,1,1,136754.7,144104.6,0.949,4.205,0,pass,-15.0,15.0,,synthetic:R00245:low_qc:1
R00245,low_qc,quantitative,1.5,1.4205,ng/mL,-5.3007,2,2,138972.1,146750.9,0.94699,4.192,0,pass,-15.0,15.0,,synthetic:R00245:low_qc:2
R00245,mid_qc,quantitative,75.0,71.6124,ng/mL,-4.5168,1,3,142306.1,149037.9,0.95483,4.228,0,pass,-15.0,15.0,,synthetic:R00245:mid_qc:1
R00245,mid_qc,quantitative,75.0,68.9045,ng/mL,-8.1273,2,4,142334.3,154925.7,0.91873,4.229,0,pass,-15.0,15.0,,synthetic:R00245:mid_qc:2
R00245,high_qc,quantitative,200.0,191.7283,ng/mL,-4.1358,1,5,130901.4,136548.9,0.95864,4.196,0,pass,-15.0,15.0,,synthetic:R00245:high_qc:1
R00245,high_qc,quantitative,200.0,191.9193,ng/mL,-4.0403,2,6,145528.8,151656.2,0.9596,4.225,0,pass,-15.0,15.0,,synthetic:R00245:high_qc:2
R00246,low_qc,quantitative,6.0,6.1111,ng/mL,1.8523,1,1,145131.5,142492.1,1.01852,4.196,0,pass,-15.0,15.0,,synthetic:R00246:low_qc:1
R00246,low_qc,quantitative,6.0,6.1796,ng/mL,2.9926,2,2,166901.5,162051.9,1.02993,4.212,0,pass,-15.0,15.0,,synthetic:R00246:low_qc:2
R00246,mid_qc,quantitative,150.0,162.2378,ng/mL,8.1585,1,3,156786.5,144959.9,1.08159,4.217,0,pass,-15.0,15.0,,synthetic:R00246:mid_qc:1
R00246,mid_qc,quantitative,150.0,155.9735,ng/mL,3.9823,2,4,153204.5,147337.0,1.03982,4.185,0,pass,-15.0,15.0,,synthetic:R00246:mid_qc:2
R00246,high_qc,quantitative,400.0,377.6859,ng/mL,-5.5785,1,5,148560.9,157338.1,0.94421,4.199,0,pass,-15.0,15.0,,synthetic:R00246:high_qc:1
R00246,high_qc,quantitative,400.0,435.7033,ng/mL,8.9258,2,6,158027.7,145078.2,1.08926,4.225,0,pass,-15.0,15.0,,synthetic:R00246:high_qc:2
R00247,low_qc,quantitative,3.0,3.1183,ng/mL,3.9432,1,1,161738.1,155602.4,1.03943,4.163,0,pass,-15.0,15.0,,synthetic:R00247:low_qc:1
R00247,low_qc,quantitative,3.0,3.0495,ng/mL,1.6505,2,2,158983.3,156401.8,1.01651,4.205,0,pass,-15.0,15.0,,synthetic:R00247:low_qc:2
R00247,mid_qc,quantitative,30.0,30.5199,ng/mL,1.7328,1,3,145713.9,143231.9,1.01733,4.198,0,pass,-15.0,15.0,,synthetic:R00247:mid_qc:1
R00247,mid_qc,quantitative,30.0,31.2604,ng/mL,4.2015,2,4,166273.7,159569.4,1.04201,4.214,0,pass,-15.0,15.0,,synthetic:R00247:mid_qc:2
R00247,high_qc,quantitative,80.0,84.3201,ng/mL,5.4001,1,5,165242.0,156775.8,1.054,4.196,0,pass,-15.0,15.0,,synthetic:R00247:high_qc:1
R00247,high_qc,quantitative,80.0,83.7396,ng/mL,4.6745,2,6,152664.4,145846.8,1.04675,4.184,0,pass,-15.0,15.0,,synthetic:R00247:high_qc:2
R00248,low_qc,quantitative,1.5,1.3969,ng/mL,-6.876,1,1,132611.0,142402.6,0.93124,4.224,0,pass,-15.0,15.0,,synthetic:R00248:low_qc:1
R00248,low_qc,quantitative,1.5,1.4681,ng/mL,-2.1271,2,2,158080.1,161515.7,0.97873,4.21,0,pass,-15.0,15.0,,synthetic:R00248:low_qc:2
R00248,mid_qc,quantitative,75.0,75.3913,ng/mL,0.5217,1,3,150037.9,149259.2,1.00522,4.235,0,pass,-15.0,15.0,,synthetic:R00248:mid_qc:1
R00248,mid_qc,quantitative,75.0,74.9894,ng/mL,-0.0141,2,4,158484.0,158506.3,0.99986,4.241,0,pass,-15.0,15.0,,synthetic:R00248:mid_qc:2
R00248,high_qc,quantitative,200.0,200.945,ng/mL,0.4725,1,5,147391.0,146697.8,1.00473,4.186,0,pass,-15.0,15.0,,synthetic:R00248:high_qc:1
R00248,high_qc,quantitative,200.0,202.7991,ng/mL,1.3996,2,6,158300.2,156115.3,1.014,4.243,0,pass,-15.0,15.0,,synthetic:R00248:high_qc:2
R00249,low_qc,quantitative,6.0,6.4175,ng/mL,6.9583,1,1,161761.5,151238.0,1.06958,4.223,0,pass,-15.0,15.0,,synthetic:R00249:low_qc:1
R00249,low_qc,quantitative,6.0,6.702,ng/mL,11.7,2,2,166555.6,149109.8,1.117,4.246,0,pass,-15.0,15.0,,synthetic:R00249:low_qc:2
R00249,mid_qc,quantitative,150.0,165.5074,ng/mL,10.3383,1,3,175620.0,159165.1,1.10338,4.203,0,pass,-15.0,15.0,,synthetic:R00249:mid_qc:1
R00249,mid_qc,quantitative,150.0,153.5264,ng/mL,2.351,2,4,159312.4,155653.1,1.02351,4.224,0,pass,-15.0,15.0,,synthetic:R00249:mid_qc:2
R00249,high_qc,quantitative,400.0,431.3209,ng/mL,7.8302,1,5,160686.2,149017.8,1.0783,4.203,0,pass,-15.0,15.0,,synthetic:R00249:high_qc:1
R00249,high_qc,quantitative,400.0,433.0693,ng/mL,8.2673,2,6,173475.9,160229.2,1.08267,4.2,0,pass,-15.0,15.0,,synthetic:R00249:high_qc:2
R00250,low_qc,quantitative,3.0,3.1977,ng/mL,6.5902,1,1,162721.4,152660.8,1.0659,4.211,0,pass,-15.0,15.0,,synthetic:R00250:low_qc:1
R00250,low_qc,quantitative,3.0,2.9884,ng/mL,-0.3864,2,2,151723.1,152311.6,0.99614,4.218,0,pass,-15.0,15.0,,synthetic:R00250:low_qc:2
R00250,mid_qc,quantitative,30.0,29.2207,ng/mL,-2.5978,1,3,141962.2,145748.5,0.97402,4.226,0,pass,-15.0,15.0,,synthetic:R00250:mid_qc:1
R00250,mid_qc,quantitative,30.0,31.2559,ng/mL,4.1864,2,4,160163.8,153728.2,1.04186,4.229,0,pass,-15.0,15.0,,synthetic:R00250:mid_qc:2
R00250,high_qc,quantitative,80.0,79.0406,ng/mL,-1.1992,1,5,146646.5,148426.5,0.98801,4.228,0,pass,-15.0,15.0,,synthetic:R00250:high_qc:1
R00250,high_qc,quantitative,80.0,82.9389,ng/mL,3.6737,2,6,159122.8,153484.3,1.03674,4.191,0,pass,-15.0,15.0,,synthetic:R00250:high_qc:2
R00251,low_qc,quantitative,1.5,1.4699,ng/mL,-2.0078,1,1,143755.3,146700.8,0.97992,4.217,0,pass,-15.0,15.0,,synthetic:R00251:low_qc:1
R00251,low_qc,quantitative,1.5,1.4029,ng/mL,-6.4722,2,2,140955.6,150709.8,0.93528,4.179,0,pass,-15.0,15.0,,synthetic:R00251:low_qc:2
R00251,mid_qc,quantitative,75.0,70.9118,ng/mL,-5.451,1,3,137401.9,145323.5,0.94549,4.204,0,pass,-15.0,15.0,,synthetic:R00251:mid_qc:1
R00251,mid_qc,quantitative,75.0,71.3897,ng/mL,-4.8137,2,4,140082.8,147167.0,0.95186,4.18,0,pass,-15.0,15.0,,synthetic:R00251:mid_qc:2
R00251,high_qc,quantitative,200.0,198.6645,ng/mL,-0.6678,1,5,157757.2,158817.8,0.99332,4.228,0,pass,-15.0,15.0,,synthetic:R00251:high_qc:1
R00251,high_qc,quantitative,200.0,191.3717,ng/mL,-4.3142,2,6,141211.3,147578.0,0.95686,4.211,0,pass,-15.0,15.0,,synthetic:R00251:high_qc:2
R00252,low_qc,quantitative,6.0,6.4265,ng/mL,7.1088,1,1,161061.5,150371.9,1.07109,4.208,0,pass,-15.0,15.0,,synthetic:R00252:low_qc:1
R00252,low_qc,quantitative,6.0,6.583,ng/mL,9.7166,2,2,165286.4,150648.4,1.09717,4.226,0,pass,-15.0,15.0,,synthetic:R00252:low_qc:2
R00252,mid_qc,quantitative,150.0,154.3727,ng/mL,2.9151,1,3,165890.2,161191.3,1.02915,4.21,0,pass,-15.0,15.0,,synthetic:R00252:mid_qc:1
R00252,mid_qc,quantitative,150.0,167.4528,ng/mL,11.6352,2,4,168974.5,151363.0,1.11635,4.183,0,pass,-15.0,15.0,,synthetic:R00252:mid_qc:2
R00252,high_qc,quantitative,400.0,407.7716,ng/mL,1.9429,1,5,155331.3,152370.9,1.01943,4.198,0,pass,-15.0,15.0,,synthetic:R00252:high_qc:1
R00252,high_qc,quantitative,400.0,431.4281,ng/mL,7.857,2,6,164163.1,152204.4,1.07857,4.243,0,pass,-15.0,15.0,,synthetic:R00252:high_qc:2
R00253,low_qc,quantitative,3.0,3.0746,ng/mL,2.4852,1,1,144611.2,141104.4,1.02485,4.191,0,pass,-15.0,15.0,,synthetic:R00253:low_qc:1
R00253,low_qc,quantitative,3.0,2.9955,ng/mL,-0.151,2,2,155028.3,155262.7,0.99849,4.208,0,pass,-15.0,15.0,,synthetic:R00253:low_qc:2
R00253,mid_qc,quantitative,30.0,28.7435,ng/mL,-4.1883,1,3,141812.3,148011.4,0.95812,4.191,0,pass,-15.0,15.0,,synthetic:R00253:mid_qc:1
R00253,mid_qc,quantitative,30.0,30.5059,ng/mL,1.6865,2,4,146952.9,144515.7,1.01686,4.205,0,pass,-15.0,15.0,,synthetic:R00253:mid_qc:2
R00253,high_qc,quantitative,80.0,79.6517,ng/mL,-0.4353,1,5,143693.4,144321.7,0.99565,4.204,0,pass,-15.0,15.0,,synthetic:R00253:high_qc:1
R00253,high_qc,quantitative,80.0,82.4728,ng/mL,3.091,2,6,150990.1,146462.9,1.03091,4.196,0,pass,-15.0,15.0,,synthetic:R00253:high_qc:2
R00254,low_qc,quantitative,1.5,1.1285,ng/mL,-24.7656,1,1,110365.3,146695.4,0.75234,4.209,0,fail,-15.0,15.0,,synthetic:R00254:low_qc:1
R00254,low_qc,quantitative,1.5,1.4082,ng/mL,-6.1172,2,2,135978.1,144838.2,0.93883,4.242,0,pass,-15.0,15.0,,synthetic:R00254:low_qc:2
R00254,mid_qc,quantitative,75.0,67.5451,ng/mL,-9.9399,1,3,127109.9,141139.0,0.9006,4.23,0,pass,-15.0,15.0,,synthetic:R00254:mid_qc:1
R00254,mid_qc,quantitative,75.0,72.8081,ng/mL,-2.9225,2,4,148335.9,152801.5,0.97078,4.231,0,pass,-15.0,15.0,,synthetic:R00254:mid_qc:2
R00254,high_qc,quantitative,200.0,191.1076,ng/mL,-4.4462,1,5,142367.7,148992.2,0.95554,4.195,0,pass,-15.0,15.0,,synthetic:R00254:high_qc:1
R00254,high_qc,quantitative,200.0,192.5215,ng/mL,-3.7392,2,6,132379.2,137521.5,0.96261,4.183,0,pass,-15.0,15.0,,synthetic:R00254:high_qc:2
R00255,low_qc,quantitative,6.0,5.3012,ng/mL,-11.6472,1,1,137734.8,155891.8,0.88353,4.208,0,pass,-15.0,15.0,,synthetic:R00255:low_qc:1
R00255,low_qc,quantitative,6.0,5.6301,ng/mL,-6.1649,2,2,140579.6,149815.6,0.93835,4.209,0,pass,-15.0,15.0,,synthetic:R00255:low_qc:2
R00255,mid_qc,quantitative,150.0,161.9877,ng/mL,7.9918,1,3,151790.6,140557.5,1.07992,4.232,0,pass,-15.0,15.0,,synthetic:R00255:mid_qc:1
R00255,mid_qc,quantitative,150.0,147.3115,ng/mL,-1.7923,2,4,151860.6,154632.1,0.98208,4.177,0,pass,-15.0,15.0,,synthetic:R00255:mid_qc:2
R00255,high_qc,quantitative,400.0,414.9622,ng/mL,3.7405,1,5,172883.5,166649.9,1.03741,4.206,0,pass,-15.0,15.0,,synthetic:R00255:high_qc:1
R00255,high_qc,quantitative,400.0,374.9903,ng/mL,-6.2524,2,6,131507.6,140278.4,0.93748,4.228,0,pass,-15.0,15.0,,synthetic:R00255:high_qc:2
R00256,low_qc,quantitative,3.0,2.926,ng/mL,-2.4676,1,1,149983.6,153778.2,0.97532,4.215,0,pass,-15.0,15.0,,synthetic:R00256:low_qc:1
R00256,low_qc,quantitative,3.0,2.9561,ng/mL,-1.4642,2,2,150607.7,152845.6,0.98536,4.216,0,pass,-15.0,15.0,,synthetic:R00256:low_qc:2
R00256,mid_qc,quantitative,30.0,28.8435,ng/mL,-3.855,1,3,145661.9,151502.4,0.96145,4.239,0,pass,-15.0,15.0,,synthetic:R00256:mid_qc:1
R00256,mid_qc,quantitative,30.0,30.6366,ng/mL,2.1222,2,4,153775.3,150579.8,1.02122,4.202,0,pass,-15.0,15.0,,synthetic:R00256:mid_qc:2
R00256,high_qc,quantitative,80.0,77.3001,ng/mL,-3.3748,1,5,141449.2,146389.6,0.96625,4.236,0,pass,-15.0,15.0,,synthetic:R00256:high_qc:1
R00256,high_qc,quantitative,80.0,80.1932,ng/mL,0.2415,2,6,148282.3,147925.1,1.00242,4.187,0,pass,-15.0,15.0,,synthetic:R00256:high_qc:2
R00257,low_qc,quantitative,1.5,1.4736,ng/mL,-1.7617,1,1,152821.7,155562.2,0.98238,4.194,0,pass,-15.0,15.0,,synthetic:R00257:low_qc:1
R00257,low_qc,quantitative,1.5,1.594,ng/mL,6.264,2,2,163020.7,153411.1,1.06264,4.205,0,pass,-15.0,15.0,,synthetic:R00257:low_qc:2
R00257,mid_qc,quantitative,75.0,78.4226,ng/mL,4.5635,1,3,156072.2,149260.7,1.04563,4.246,0,pass,-15.0,15.0,,synthetic:R00257:mid_qc:1
R00257,mid_qc,quantitative,75.0,76.0639,ng/mL,1.4186,2,4,157024.3,154828.0,1.01419,4.235,0,pass,-15.0,15.0,,synthetic:R00257:mid_qc:2
R00257,high_qc,quantitative,200.0,196.9161,ng/mL,-1.5419,1,5,152929.7,155324.7,0.98458,4.197,0,pass,-15.0,15.0,,synthetic:R00257:high_qc:1
R00257,high_qc,quantitative,200.0,212.2659,ng/mL,6.133,2,6,164891.2,155362.8,1.06133,4.249,0,pass,-15.0,15.0,,synthetic:R00257:high_qc:2
R00258,low_qc,quantitative,6.0,6.3594,ng/mL,5.9892,1,1,158997.4,150012.8,1.05989,4.224,0,pass,-15.0,15.0,,synthetic:R00258:low_qc:1
R00258,low_qc,quantitative,6.0,5.1919,ng/mL,-13.4685,2,2,118770.3,137256.6,0.86532,4.198,0,pass,-15.0,15.0,,synthetic:R00258:low_qc:2
R00258,mid_qc,quantitative,150.0,152.2696,ng/mL,1.5131,1,3,154366.9,152066.0,1.01513,4.194,0,pass,-15.0,15.0,,synthetic:R00258:mid_qc:1
R00258,mid_qc,quantitative,150.0,153.4512,ng/mL,2.3008,2,4,153221.9,149775.9,1.02301,4.229,0,pass,-15.0,15.0,,synthetic:R00258:mid_qc:2
R00258,high_qc,quantitative,400.0,420.4341,ng/mL,5.1085,1,5,154041.6,146554.8,1.05109,4.2,0,pass,-15.0,15.0,,synthetic:R00258:high_qc:1
R00258,high_qc,quantitative,400.0,435.6908,ng/mL,8.9227,2,6,170298.1,156347.7,1.08923,4.222,0,pass,-15.0,15.0,,synthetic:R00258:high_qc:2
R00259,low_qc,quantitative,3.0,2.9735,ng/mL,-0.8821,1,1,149814.3,151147.5,0.99118,4.183,0,pass,-15.0,15.0,,synthetic:R00259:low_qc:1
R00259,low_qc,quantitative,3.0,2.9749,ng/mL,-0.8381,2,2,150704.8,151978.5,0.99162,4.197,0,pass,-15.0,15.0,,synthetic:R00259:low_qc:2
R00259,mid_qc,quantitative,30.0,29.6245,ng/mL,-1.2518,1,3,141007.9,142795.4,0.98748,4.223,0,pass,-15.0,15.0,,synthetic:R00259:mid_qc:1
R00259,mid_qc,quantitative,30.0,31.5145,ng/mL,5.0485,2,4,153856.0,146461.9,1.05048,4.24,0,pass,-15.0,15.0,,synthetic:R00259:mid_qc:2
R00259,high_qc,quantitative,80.0,77.9391,ng/mL,-2.5762,1,5,152148.7,156172.0,0.97424,4.287,0,pass,-15.0,15.0,,synthetic:R00259:high_qc:1
R00259,high_qc,quantitative,80.0,78.7244,ng/mL,-1.5946,2,6,149073.8,151489.3,0.98405,4.223,0,pass,-15.0,15.0,,synthetic:R00259:high_qc:2
R00260,low_qc,quantitative,1.5,1.4465,ng/mL,-3.5646,1,1,152489.0,158125.6,0.96435,4.212,0,pass,-15.0,15.0,,synthetic:R00260:low_qc:1
R00260,low_qc,quantitative,1.5,1.3886,ng/mL,-7.4296,2,2,143565.1,155087.5,0.9257,4.218,0,pass,-15.0,15.0,,synthetic:R00260:low_qc:2
R00260,mid_qc,quantitative,75.0,71.9968,ng/mL,-4.0043,1,3,136789.7,142495.6,0.95996,4.198,0,pass,-15.0,15.0,,synthetic:R00260:mid_qc:1
R00260,mid_qc,quantitative,75.0,74.6326,ng/mL,-0.4899,2,4,156680.6,157452.0,0.9951,4.217,0,pass,-15.0,15.0,,synthetic:R00260:mid_qc:2
R00260,high_qc,quantitative,200.0,206.5209,ng/mL,3.2604,1,5,158073.8,153082.6,1.0326,4.246,0,pass,-15.0,15.0,,synthetic:R00260:high_qc:1
R00260,high_qc,quantitative,200.0,189.391,ng/mL,-5.3045,2,6,131228.6,138579.5,0.94695,4.212,0,pass,-15.0,15.0,,synthetic:R00260:high_qc:2
R00261,low_qc,quantitative,6.0,6.1805,ng/mL,3.0085,1,1,143860.8,139659.2,1.03008,4.207,0,pass,-15.0,15.0,,synthetic:R00261:low_qc:1
R00261,low_qc,quantitative,6.0,6.3471,ng/mL,5.7846,2,2,158545.2,149875.5,1.05785,4.201,0,pass,-15.0,15.0,,synthetic:R00261:low_qc:2
R00261,mid_qc,quantitative,150.0,154.6327,ng/mL,3.0885,1,3,154229.0,149608.4,1.03088,4.209,0,pass,-15.0,15.0,,synthetic:R00261:mid_qc:1
R00261,mid_qc,quantitative,150.0,165.8349,ng/mL,10.5566,2,4,178388.2,161354.6,1.10557,4.202,0,pass,-15.0,15.0,,synthetic:R00261:mid_qc:2
R00261,high_qc,quantitative,400.0,432.5581,ng/mL,8.1395,1,5,164715.8,152317.8,1.0814,4.215,0,pass,-15.0,15.0,,synthetic:R00261:high_qc:1
R00261,high_qc,quantitative,400.0,410.5662,ng/mL,2.6415,2,6,153875.5,149915.4,1.02642,4.162,0,pass,-15.0,15.0,,synthetic:R00261:high_qc:2
R00262,low_qc,quantitative,3.0,3.188,ng/mL,6.2681,1,1,156821.1,147571.2,1.06268,4.199,0,pass,-15.0,15.0,,synthetic:R00262:low_qc:1
R00262,low_qc,quantitative,3.0,3.1316,ng/mL,4.3881,2,2,161142.8,154368.9,1.04388,4.182,0,pass,-15.0,15.0,,synthetic:R00262:low_qc:2
R00262,mid_qc,quantitative,30.0,30.107,ng/mL,0.3566,1,3,150257.3,149723.4,1.00357,4.22,0,pass,-15.0,15.0,,synthetic:R00262:mid_qc:1
R00262,mid_qc,quantitative,30.0,32.4491,ng/mL,8.1637,2,4,164565.1,152144.4,1.08164,4.237,0,pass,-15.0,15.0,,synthetic:R00262:mid_qc:2
R00262,high_qc,quantitative,80.0,82.8564,ng/mL,3.5705,1,5,160815.9,155271.9,1.0357,4.2,0,pass,-15.0,15.0,,synthetic:R00262:high_qc:1
R00262,high_qc,quantitative,80.0,81.6222,ng/mL,2.0277,2,6,150493.2,147502.3,1.02028,4.186,0,pass,-15.0,15.0,,synthetic:R00262:high_qc:2
R00263,low_qc,quantitative,1.5,1.4331,ng/mL,-4.4598,1,1,141517.5,148123.6,0.9554,4.148,0,pass,-15.0,15.0,,synthetic:R00263:low_qc:1
R00263,low_qc,quantitative,1.5,1.4115,ng/mL,-5.8971,2,2,141099.6,149941.8,0.94103,4.228,0,pass,-15.0,15.0,,synthetic:R00263:low_qc:2
R00263,mid_qc,quantitative,75.0,64.9067,ng/mL,-13.4577,1,3,133697.8,154488.5,0.86542,4.208,0,pass,-15.0,15.0,,synthetic:R00263:mid_qc:1
R00263,mid_qc,quantitative,75.0,69.2666,ng/mL,-7.6445,2,4,134798.5,145956.1,0.92356,4.194,0,pass,-15.0,15.0,,synthetic:R00263:mid_qc:2
R00263,high_qc,quantitative,200.0,171.9527,ng/mL,-14.0236,1,5,123816.5,144012.3,0.85976,4.219,0,pass,-15.0,15.0,,synthetic:R00263:high_qc:1
R00263,high_qc,quantitative,200.0,170.7783,ng/mL,-14.6109,2,6,126142.6,147726.7,0.85389,4.189,0,pass,-15.0,15.0,,synthetic:R00263:high_qc:2
R00264,low_qc,quantitative,6.0,6.8228,ng/mL,13.7136,1,1,178716.7,157163.9,1.13714,4.211,0,pass,-15.0,15.0,,synthetic:R00264:low_qc:1
